gene_id	gene_name	abs_amp	rel_amp	average_mesor	phase_rad	phase_hour	p	bh_q
ENSG00000000938	FGR	1.6096650620537	0.326328049923003	4.93265921343109	0.74733708054563	2.85461737259287	0.000881757198925143	0.00441267818129834
ENSG00000001167	NFYA	5.16645271515312	0.204743234040064	25.2338141447065	0.690728602510078	2.63838891418646	5.65858847463237e-06	0.000122302004969047
ENSG00000002933	TMEM176A	3.4148926521408	0.312892793004234	10.91393834723	0.593113471650107	2.26552657986022	0.000127511481319416	0.00106581480129654
ENSG00000004777	ARHGAP33	4.24994409922688	0.247512864346419	17.1705988310921	-2.30045181605591	15.2129213311194	7.79796238835808e-05	0.00074348921211937
ENSG00000004799	PDK4	7.9019371811986	0.374259691483865	21.113513854161	2.24518625235322	8.57597976537556	0.00350797255016163	0.0124248581860454
ENSG00000005001	PRSS22	3.26348423668405	0.334450464538398	9.75775064683569	0.917652098027055	3.5051728185517	0.0025943026592596	0.00990616915603994
ENSG00000005102	MEOX1	2.02303818817875	0.258630787678599	7.82210890798037	0.806673099899244	3.08126427139745	0.007632920209061	0.0225195523840075
ENSG00000006283	CACNA1G	2.68703344274823	0.275098370369921	9.76753675107205	0.230498556346191	0.880439630833011	0.00941408936076995	0.02659187053639
ENSG00000006327	TNFRSF12A	19.160385097381	0.562446011862629	34.0661764743043	0.571570449179962	2.1832382954939	0.000137442580029053	0.00111929832061868
ENSG00000007376	RPUSD1	5.8364950991824	0.259875707514552	22.4587944560212	-1.13668087600582	19.6581988767755	0.00662388465452268	0.0202169519154558
ENSG00000007968	E2F2	3.03035162447784	0.236497137314452	12.8134812069569	-2.11280955846859	15.9296619589901	0.000106410762512675	0.000941968322828124
ENSG00000008196	TFAP2B	5.80101829079894	0.258386264940505	22.4509545510658	-2.64280229271844	13.9052388359824	6.17880582218706e-06	0.000128795449508332
ENSG00000008405	CRY1	5.53592011669548	0.22378698912325	24.7374529608895	-0.593188148666342	21.7341881749493	0.00747833160281234	0.0221736265855142
ENSG00000008513	ST3GAL1	9.74935789638561	0.31850732756136	30.6095246568776	0.447910935141083	1.7108937454228	0.00282726757041637	0.0105470696591871
ENSG00000008517	IL32	2.184310289604	0.219005703471304	9.97375983813229	0.872209370330112	3.33159438477856	0.0109614354338547	0.0299518100998253
ENSG00000011422	PLAUR	4.27621372450648	0.446515897969985	9.57684540225247	0.326192323588161	1.24596289674449	0.0028418079224772	0.0105760031635969
ENSG00000013364	MVP	24.16047163394	0.233042524647409	103.674089827574	0.762920438006911	2.91414141347121	2.02195772574286e-09	9.82630077826718e-07
ENSG00000013375	PGM3	5.05259385486119	0.206535663448174	24.4635418915389	0.834027229002618	3.18574934805607	8.17874159346053e-06	0.000155720742613811
ENSG00000013619	MAMLD1	2.20453062246907	0.268029529462618	8.22495426861739	0.255289999210601	0.975135967111036	0.00249487106044064	0.00962075973863796
ENSG00000016402	IL20RA	11.8968491655839	0.240115104775354	49.5464422228427	-1.58679839865153	17.9388765879433	5.00267224112266e-08	5.67166595627643e-06
ENSG00000016602	CLCA4	3.42910198156451	0.419039552137566	8.1832418063457	-2.53061279174308	14.3337711634202	3.96819505547177e-08	5.13205168537206e-06
ENSG00000017483	SLC38A5	2.55941651643603	0.209126416761358	12.2386093353126	1.07116158003267	4.09153584749577	0.00226205671710967	0.0089216032002134
ENSG00000018625	ATP1A2	2.92329755935168	0.31073436655346	9.40770598300959	-2.51579586265129	14.3903676635738	0.000903481995867942	0.0044961388549358
ENSG00000020577	SAMD4A	22.0898417978572	0.362156954701454	60.9952163311818	0.486138507779211	1.8569123169691	0.00583863637387574	0.0183779995503797
ENSG00000021355	SERPINB1	5.93914019605994	0.212459194257947	27.9542630141449	1.02185645896247	3.90320415778217	0.000121397561779421	0.00102710243755167
ENSG00000023445	BIRC3	2.89964231656061	0.223467781357771	12.9756616320376	0.775462923531707	2.96205017914953	0.000742551578940665	0.00388275083478785
ENSG00000023902	PLEKHO1	6.47603492217803	0.312139293985806	20.7472594670267	0.701358470105965	2.67899201752161	2.70429064888907e-05	0.000356444817770407
ENSG00000023909	GCLM	2.85957763346158	0.221321837600162	12.920449533894	0.624392607673867	2.38500407859203	3.42688896671555e-05	0.000415081939583812
ENSG00000025039	RRAGD	6.28731594999521	0.220392449640224	28.5278191710235	0.65918211540621	2.51789020955209	0.000754244530316248	0.00392906580516872
ENSG00000025708	TYMP	20.5408852439166	0.412196788419597	49.8327153946841	0.657740271385123	2.51238277107713	1.56267346385346e-06	5.19878655641585e-05
ENSG00000028137	TNFRSF1B	11.1199099240871	0.367196464706825	30.2832706544857	0.432988864937266	1.65389563580436	0.00384624771935909	0.0133797922756282
ENSG00000033867	SLC4A7	4.731931663776	0.29303068441542	16.1482462944655	0.79623879206218	3.04140815131718	0.000118578477985876	0.00101079439436901
ENSG00000035403	VCL	31.072862065008	0.212157054722598	146.461601786642	0.461036638738292	1.76103024004012	0.000246691504956407	0.00171053714733133
ENSG00000036448	MYOM2	2.93905370760088	0.362030547397425	8.1182478349665	-2.55343550066823	14.2465948368557	3.93827437152793e-08	5.13205168537206e-06
ENSG00000037897	METTL1	3.61266594358827	0.330572393738751	10.9285167546184	0.68427831507915	2.61375063109056	0.000145676901178791	0.00116830564330537
ENSG00000038427	VCAN	42.6851418432101	0.498681713776628	85.595963645721	0.588701744974077	2.24867502526677	7.16918596916906e-06	0.0001435103021212
ENSG00000041982	TNC	38.4562510433015	0.438694761746437	87.6606114242343	0.895747478496732	3.42150333515655	5.50301273488546e-05	0.000578592361626149
ENSG00000042832	TG	1.28424876169346	0.213581564828945	6.01291952665484	-3.0179097510729	12.4724338874764	0.00313041113906488	0.0114216961133055
ENSG00000044574	HSPA5	150.85005246986	0.462870213304626	325.901404181699	1.03251889175111	3.94393165099091	0.000764830862683665	0.00396929075677402
ENSG00000047457	CP	5.56225869515895	0.248443487719195	22.3884262220861	0.810652989412263	3.0964663295324	0.00457974139270095	0.0153079482466828
ENSG00000048162	NOP16	5.39708051254872	0.201533488026587	26.7800679946388	0.756374419206471	2.88913746347931	0.000486917959777655	0.00283489910195478
ENSG00000049246	PER3	23.2090749928867	0.428589338387971	54.1522453175847	2.64448959448889	10.1012061820317	1.00733685557096e-10	3.14062448145635e-07
ENSG00000049449	RCN1	11.5775010749813	0.219219380384915	52.8123975838861	0.883756356607224	3.37570062343016	1.10250360934127e-06	4.06784689706953e-05
ENSG00000050405	LIMA1	38.2216654957932	0.271966171392344	140.538307761276	0.787815036549231	3.00923177541438	1.89685951284301e-06	5.87579426346223e-05
ENSG00000050820	BCAR1	9.83647463867425	0.234842251829942	41.8854552876508	0.618624143281059	2.36297016766007	1.08195477869062e-05	0.00018798018869805
ENSG00000052749	RRP12	11.7384546857544	0.240944322517694	48.7185361460111	0.430568347646752	1.64464994080537	0.00120074655787857	0.0055420097421553
ENSG00000054967	RELT	2.76138854325328	0.285261262666346	9.68020865308699	-0.0587911771460643	23.7754342451283	0.0133925092496162	0.0351913153923227
ENSG00000057294	PKP2	2.02598988572224	0.219474967358338	9.23107500644661	1.25164201493506	4.78092032780196	0.00108224561943466	0.00512597232053536
ENSG00000059769	DNAJC25	3.09225983001664	0.289749766804391	10.672173662539	0.53211165888875	2.03251681893535	4.46388881117797e-05	0.00049660265266905
ENSG00000060982	BCAT1	1.41421386957871	0.264851330038051	5.33965175623446	0.951759339312857	3.63545288365242	0.00159933442629919	0.00690626718503367
ENSG00000062038	CDH3	14.5138235080346	0.226887006515084	63.9693904510558	0.835068749238973	3.18972766231078	8.69899715266566e-05	0.00081262317221643
ENSG00000062716	VMP1	19.5867883530073	0.245380266883774	79.822182124713	0.589363791217462	2.25120385563933	2.89856920653776e-06	7.77377560746933e-05
ENSG00000064195	DLX3	16.1213826138439	0.320313351991998	50.3300362397838	-1.78828968481212	17.1692365675657	8.98991536317849e-05	0.000829239900105021
ENSG00000064932	SBNO2	43.9911578853832	0.284587046044004	154.578918812001	0.427440093521999	1.63270089023252	0.000761591327958334	0.00395577070011178
ENSG00000064989	CALCRL	1.89324073604956	0.250106375502516	7.56974200375996	1.02143827242034	3.90160680285464	5.82158057111736e-05	0.000602507900673655
ENSG00000065911	MTHFD2	6.17139687924156	0.214137803868212	28.819744892124	0.628539205242667	2.40084291459412	0.00190362787334014	0.00787859802248296
ENSG00000066248	NGEF	8.66576704396712	0.222539379535215	38.9403756857148	-2.18948815010986	15.6367713136533	1.30797204052829e-05	0.000212946727381571
ENSG00000066697	MSANTD3	2.75452913637743	0.216408144411191	12.7283986648101	1.02233065957863	3.90501547071207	1.38502881579464e-06	4.78467987860801e-05
ENSG00000067057	PFKP	26.0029030225572	0.256422223771513	101.40658886777	0.454046718383727	1.73433071101017	0.00031049252034237	0.00202365622223481
ENSG00000067182	TNFRSF1A	22.5366382192319	0.201918157075536	111.61273728742	0.576124188749235	2.20063229938197	0.000131334597901279	0.00108612318993823
ENSG00000068366	ACSL4	14.9872132510797	0.334099429382357	44.8585418980999	0.717075694733035	2.73902739330762	2.89084663203976e-05	0.000371284740969803
ENSG00000069020	MAST4	25.2554061629078	0.235779778680489	107.114385738448	-0.892422582288104	20.5911968328483	0.00848669617323943	0.0244231471217633
ENSG00000069399	BCL3	23.4736851346639	0.469530963839945	49.9939023034606	0.266635024924978	1.01847077323778	0.00042550401160248	0.00256226969034019
ENSG00000069869	NEDD4	6.32064771764996	0.205007501782317	30.8312996485437	1.01134964341456	3.86307107864765	4.82668599613931e-05	0.000525249572930657
ENSG00000070404	FSTL3	30.9113647711557	0.458731646823155	67.3844174153353	0.374427745140024	1.43020863527489	0.00128980161230766	0.0058640597546806
ENSG00000070495	JMJD6	4.86167398147997	0.249285095448007	19.502465531454	0.251894631612862	0.962166618227977	0.00336787291210474	0.0120311495522367
ENSG00000070601	FRMPD1	2.91105587461059	0.223750568119168	13.0102725507279	-2.51545053117446	14.3916867326508	3.09662760484703e-06	8.21660486383986e-05
ENSG00000071282	LMCD1	7.39412332660911	0.296034462354493	24.9772383519148	0.980398292783192	3.74484562788721	0.00501416889414028	0.0163778513131409
ENSG00000072110	ACTN1	59.70695949634	0.305927259761408	195.167176481446	0.675747595632985	2.58116568305887	1.42162359416995e-05	0.000227295741575557
ENSG00000072274	TFRC	17.5942696694958	0.254923230582098	69.0179142533248	0.405844276331668	1.55021094488971	0.000140388088058265	0.00113908903459637
ENSG00000072401	UBE2D1	2.11537532659674	0.212197381853327	9.96890398986599	0.737894691608698	2.81855010361905	6.95899991934472e-06	0.000139976916119594
ENSG00000073008	PVR	4.9285892382892	0.2355033750218	20.9278921706875	0.493785663642813	1.88612230071997	2.54455451379718e-05	0.000339391864615664
ENSG00000073067	CYP2W1	3.39657038263193	0.267245724859718	12.7095405713781	-2.03619021750435	16.2223262834117	0.00161088943494477	0.00694666788854631
ENSG00000073712	FERMT2	12.1399904338557	0.319952088111029	37.9431511309372	0.672999931953365	2.57067038090129	0.000954477940184312	0.00467916929297649
ENSG00000074211	PPP2R2C	24.0325544775031	0.252016751748821	95.3609405356344	-2.48164283492495	14.5208226199946	1.01600552184124e-08	2.30374633870583e-06
ENSG00000074219	TEAD2	2.82894130745453	0.213586624720243	13.2449366207266	1.12561544720938	4.29953429865523	9.97506973791744e-06	0.000177967231332716
ENSG00000074590	NUAK1	18.3605953245513	0.293698005509092	62.5152196479009	-2.74450308028423	13.516770442604	0.000107762586273483	0.000949087015124723
ENSG00000074800	ENO1	183.698092791153	0.2774579273633	662.075488478011	0.745969221990656	2.84939253778148	4.79758570581509e-08	5.54203351431883e-06
ENSG00000074842	MYDGF	14.1543556913774	0.210803934676931	67.144646579153	0.92467778812926	3.53200897795325	9.43742833345453e-10	6.38186705232937e-07
ENSG00000074855	ANO8	18.2724104471817	0.210318233893194	86.8798206838356	-2.27177113749504	15.32247345346	1.80814440135797e-06	5.73775288278252e-05
ENSG00000075213	SEMA3A	4.72189652106907	0.560747031696482	8.42072495111292	0.566045759402282	2.16213553500189	4.69088783889327e-05	0.000515419050562449
ENSG00000075618	FSCN1	36.5498182034008	0.259335158776293	140.936610276315	0.755212269563807	2.88469837883349	0.000190772304749175	0.00142377104280488
ENSG00000075702	WDR62	1.86951767452607	0.204977289058819	9.1206088396925	-1.91457024016079	16.6868803771626	2.31247398080278e-05	0.000316910582577928
ENSG00000076604	TRAF4	6.53780202986425	0.216125835202049	30.249979248211	0.351400162031486	1.3422497469745	0.00177634445920002	0.00749671463644112
ENSG00000076706	MCAM	33.7242726626454	0.269765197722897	125.013430002513	0.745750643883779	2.84855763091361	0.00658198821714322	0.0201235535807779
ENSG00000077150	NFKB2	17.1036933933995	0.340079487431978	50.2932226890647	0.287480234713677	1.0980936095016	5.94516133011041e-06	0.000125987712594034
