gene_id,gene_name,rel_amp_PROTECTED,rel_amp_EXPOSED,abs_amp_PROTECTED,abs_amp_EXPOSED,phase_hour_PROTECTED,phase_hour_EXPOSED,average_mesor_PROTECTED,average_mesor_EXPOSED,p_PROTECTED,p_EXPOSED,bh_q_PROTECTED,bh_q_EXPOSED,differentially_rhythmic
ENSG00000066379,POLR1H,0.226899211283898,0.156884249819348,2.08326363884639,1.45428533383204,2.97232119552001,2.40838430397406,9.18144945087443,9.26979818246028,7.1880344666163e-06,0.000993042869098721,7.74779410831218e-05,0.00481538132489286,FALSE
ENSG00000070501,POLB,0.356562633262792,0.195663736423156,6.73435594461894,3.42455217923736,2.96352725374623,1.7769027829937,18.8868807788269,17.50223235966,1.07354885129363e-05,0.00502542636209451,0.000104708809651252,0.0164020131278934,FALSE
ENSG00000114503,NCBP2,0.24917029514248,0.165916241160026,15.4129012643619,9.77289654769502,3.83355793557004,3.21666515675405,61.8568969288593,58.9025913278079,5.15342828212048e-09,7.64754783173986e-08,3.69465642891281e-07,7.5096511031203e-06,FALSE
ENSG00000117748,RPA2,0.254582007359107,0.0811862296933103,9.55483667952213,2.8972037067324,4.74475929046391,3.24728169729319,37.5314688521735,35.6859004005593,2.10679424213258e-09,0.0264219507395672,2.06880559005003e-07,0.0590834046392582,TRUE
ENSG00000137575,SDCBP,0.0820745430455653,0.227200525153932,7.00091451353767,21.8664290323234,6.77891791659527,3.15754252040367,85.2994638014734,96.2428630722067,0.457189082855601,8.40995279486849e-06,0.541134575614676,0.000158909880764856,FALSE
ENSG00000141510,TP53,0.218081237410005,0.0926907042486007,18.1701899480349,7.25499190381389,3.98568865905226,1.46410687029209,83.3184466661567,78.27097617422,1.70085378652401e-08,0.000163069587831751,8.69317523432007e-07,0.00126627697998118,TRUE
ENSG00000144231,POLR2D,0.214521299888519,0.144589973984168,6.14628339402118,3.94476478347493,2.56091714076292,2.72658242232854,28.6511567719161,27.2824226658127,1.59138857266564e-07,4.3826725727403e-05,4.381061123557e-06,0.000491955982490047,FALSE
ENSG00000165704,HPRT1,0.214200535588793,0.187393718301582,3.03423601110924,2.32629186587177,4.10596085904685,2.41374543293307,14.1653988061643,12.413926608404,2.10623600858346e-05,4.41119642158678e-06,0.000176287713174794,0.000105387031750208,FALSE
ENSG00000168061,SAC3D1,0.268617251920758,0.115477536625489,2.91220626243049,1.06064652262601,4.16470603290893,2.4782003015736,10.8414714304708,9.18487312442288,4.44197174360148e-06,0.0713723166318135,5.39394640841812e-05,0.126127839126448,TRUE
ENSG00000170734,POLH,0.285138209643781,0.118645116069198,6.12462025424661,2.80511950288914,2.72235940985834,2.10204374845838,21.4794792388506,23.6429411999825,2.79526692391828e-06,0.00186486250078417,3.80477498225114e-05,0.00777816061781919,FALSE
ENSG00000171302,CANT1,0.219237738734712,0.128610263476452,10.2236246082337,5.9047655703634,2.21779915755411,2.40709806616765,46.6325946766161,45.9120867242805,2.42274831664495e-07,6.18021634564977e-05,6.01874387587235e-06,0.000626256864252048,FALSE
ENSG00000171453,POLR1C,0.333022672576777,0.244606905025511,12.0846071257039,7.8580862802904,3.31709553398451,2.58307407163274,36.2876408149592,32.1253657147203,2.89830963231695e-05,7.82595554557642e-06,0.00022450198400388,0.000151313940478889,FALSE
ENSG00000178035,IMPDH2,0.258356665365736,0.103786031025232,40.717712701804,14.8478761233016,5.28280649912799,3.83318447965608,157.60271810353,143.062375318041,2.72292417947021e-07,0.00386451995788354,6.63234129729942e-06,0.0134208934544042,TRUE
ENSG00000180353,HCLS1,0.149024559954948,0.205312618296929,2.52081797210424,3.82445130103796,10.9548510878239,2.72735645932853,16.9154532170155,18.6274537471776,0.574324827260453,0.0106112390418307,0.645085036623652,0.0291996385901745,FALSE
ENSG00000184588,PDE4B,0.184728902505414,0.279266047984709,2.23867782867555,5.23702667565149,20.9648841124304,1.77908024730588,12.1187199096251,18.7528226701523,0.12773711336344,0.000799657736353042,0.194720638156149,0.00408877885611266,TRUE
ENSG00000198805,PNP,0.490309633055618,0.383835783674274,16.3817670062344,12.5292442439754,3.56924210749397,2.03875323523737,33.411064971624,32.6421995470017,3.84130475792579e-05,7.40081146985948e-06,0.000277737325786197,0.000146268652679267,FALSE
ENSG00000239672,NME1,0.239389944294508,0.123973541084045,8.06742673285716,3.84171615989474,5.05391389132225,2.50195633623502,33.6999398894227,30.9881941445097,4.77105311772314e-06,0.00701862165012998,5.67746215945852e-05,0.0210989629546131,TRUE
