NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	PIK3R3	25	2.352236032485962	0.15077917	Yes	
row_1	NOD1	116	1.2920304536819458	0.19408166	Yes	
row_2	DDIT3	182	0.983445942401886	0.2288578	Yes	
row_3	SQSTM1	218	0.8653061985969543	0.27095464	Yes	
row_4	TNFRSF1A	279	0.7043226361274719	0.28889245	Yes	
row_5	HSP90B1	503	0.20219995081424713	0.18742299	No	
row_6	CALR	543	0.11368231475353241	0.17512883	No	
row_7	E2F1	566	0.059458572417497635	0.16786861	No	
row_8	MYD88	660	-0.08700840920209885	0.1257385	No	
row_9	CDKN1A	764	-0.21882490813732147	0.08760241	No	
row_10	ITPR2	933	-0.3897906243801117	0.027687998	No	
row_11	PDK1	1075	-0.5483672618865967	-0.0071986956	No	
row_12	SFN	1384	-0.8820685744285583	-0.10538588	No	
row_13	TRAF2	1485	-1.0177069902420044	-0.08635963	No	
row_14	CDKN1B	1496	-1.0342522859573364	-0.019549582	No	
row_15	CDK4	1512	-1.0533795356750488	0.046001185	No	
row_16	IL2RG	1643	-1.280242919921875	0.067757785	No	
row_17	SLC2A1	1646	-1.2820091247558594	0.15595856	No	
